com.samsung.health.step_count,1140029,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
1.238151,com.sec.android.app.shealth,29,,32400000,2020. 07. 09. 오후 11:02:00,1.006370,sb+tNhfKEH,,2020. 07. 09. 오후 11:03:00,15943033-0000-0000-0000-943033200000,22.216042,2020. 07. 10. 오전 12:10:57,2020. 07. 10. 오전 12:10:57,
0.886953,com.sec.android.app.shealth,8,,32400000,2020. 07. 09. 오후 11:04:00,0.286706,sb+tNhfKEH,,2020. 07. 09. 오후 11:05:00,15943034-0000-0000-0000-943034400000,5.760000,2020. 07. 10. 오전 12:10:57,2020. 07. 10. 오전 12:10:57,
0.353733,com.sec.android.app.shealth,9,,32400000,2020. 07. 09. 오후 11:23:00,0.517729,sb+tNhfKEH,,2020. 07. 09. 오후 11:24:00,15943045-0000-0000-0000-943045800000,6.200000,2020. 07. 10. 오전 12:10:57,2020. 07. 10. 오전 12:10:57,
0.838419,com.sec.android.app.shealth,10,,32400000,2020. 07. 09. 오후 11:33:00,0.369656,sb+tNhfKEH,,2020. 07. 09. 오후 11:34:00,15943051-0000-0000-0000-943051800000,7.100000,2020. 07. 10. 오전 12:10:57,2020. 07. 10. 오전 12:10:57,
0.673115,com.sec.android.app.shealth,19,,32400000,2020. 07. 09. 오후 11:34:00,0.775857,sb+tNhfKEH,,2020. 07. 09. 오후 11:35:00,15943052-0000-0000-0000-943052400000,12.800000,2020. 07. 10. 오전 12:10:57,2020. 07. 10. 오전 12:10:57,
0.454177,com.sec.android.app.shealth,9,,32400000,2020. 07. 09. 오후 11:40:00,0.472067,sb+tNhfKEH,,2020. 07. 09. 오후 11:41:00,15943056-0000-0000-0000-943056000000,6.480000,2020. 07. 10. 오전 12:10:57,2020. 07. 10. 오전 12:10:57,
1.777778,com.sec.android.app.shealth,88,230002,32400000,2020. 07. 09. 오후 10:36:00,3.800000,Eb+lTn/Fs+,,2020. 07. 09. 오후 10:36:59,1a50875e-ba98-4107-e096-e3fbfd24082a,70.360000,2020. 07. 09. 오후 10:39:38,2020. 07. 09. 오후 10:39:38,
1.416667,com.sec.android.app.shealth,2,230002,32400000,2020. 07. 09. 오후 10:37:00,0.060000,Eb+lTn/Fs+,,2020. 07. 09. 오후 10:37:59,26bdc11d-0439-7fde-9956-00dc43ae4a0a,1.560000,2020. 07. 09. 오후 10:39:38,2020. 07. 09. 오후 10:39:38,
1.166667,com.sec.android.app.shealth,19,230002,32400000,2020. 07. 09. 오후 10:38:00,0.670000,Eb+lTn/Fs+,,2020. 07. 09. 오후 10:38:59,f171968e-4917-6a36-498d-34321748e277,13.840000,2020. 07. 09. 오후 10:39:38,2020. 07. 09. 오후 10:39:38,
1.166667,com.sec.android.app.shealth,27,230002,32400000,2020. 07. 09. 오후 10:39:00,1.040000,Eb+lTn/Fs+,,2020. 07. 09. 오후 10:39:59,d83924c4-ef2d-1840-a918-86b257abfbb1,19.610000,2020. 07. 09. 오후 10:39:38,2020. 07. 09. 오후 10:39:38,
1.361111,com.sec.android.app.shealth,25,230002,32400000,2020. 07. 09. 오후 10:41:00,0.910000,Eb+lTn/Fs+,,2020. 07. 09. 오후 10:41:59,7d7d0b4f-22a3-5236-5480-eca1ebf77dfb,18.790000,2020. 07. 09. 오후 10:55:02,2020. 07. 09. 오후 10:55:02,
1.194444,com.sec.android.app.shealth,65,230002,32400000,2020. 07. 09. 오후 10:57:00,2.370000,Eb+lTn/Fs+,,2020. 07. 09. 오후 10:57:59,c7940bce-bf72-a599-7a91-18554afb5949,47.770000,2020. 07. 09. 오후 11:05:57,2020. 07. 09. 오후 11:05:57,
1.233500,com.sec.android.app.shealth,101,230002,32400000,2020. 07. 09. 오후 10:58:00,3.470000,Eb+lTn/Fs+,,2020. 07. 09. 오후 10:58:59,1eda1298-e7e7-ccab-9211-cf10f614e33d,74.010000,2020. 07. 09. 오후 11:05:57,2020. 07. 09. 오후 11:05:57,
1.298333,com.sec.android.app.shealth,105,230002,32400000,2020. 07. 09. 오후 10:59:00,3.530000,Eb+lTn/Fs+,,2020. 07. 09. 오후 10:59:59,fe8c3abc-a8a5-e512-60e3-7c1b27db37c7,77.900000,2020. 07. 09. 오후 11:05:57,2020. 07. 09. 오후 11:05:57,
1.283167,com.sec.android.app.shealth,104,230002,32400000,2020. 07. 09. 오후 11:00:00,3.430000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:00:59,1c5d2ab3-8af4-a7f2-5fa0-9679288d0637,76.990000,2020. 07. 09. 오후 11:05:57,2020. 07. 09. 오후 11:05:57,
1.376167,com.sec.android.app.shealth,109,230002,32400000,2020. 07. 09. 오후 11:01:00,3.750000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:01:59,5280d73c-b881-8043-fb7b-37d02cdf5dc7,82.570000,2020. 07. 09. 오후 11:05:57,2020. 07. 09. 오후 11:05:57,
1.416667,com.sec.android.app.shealth,25,230002,32400000,2020. 07. 09. 오후 11:02:00,0.910000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:02:59,9b28bc13-7616-a707-274a-219b27a524f8,19.130000,2020. 07. 09. 오후 11:05:57,2020. 07. 09. 오후 11:05:57,
1.250000,com.sec.android.app.shealth,20,230002,32400000,2020. 07. 09. 오후 11:05:00,0.690000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:05:59,f2acd1f3-4578-d7cb-8517-a26a984e7ee7,14.720000,2020. 07. 09. 오후 11:05:57,2020. 07. 09. 오후 11:05:57,
1.083333,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 09. 오후 11:06:00,0.370000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:06:59,beddf40b-57d7-8607-baa7-17934f265a7f,7.090000,2020. 07. 09. 오후 11:06:53,2020. 07. 09. 오후 11:06:53,
1.555556,com.sec.android.app.shealth,20,230002,32400000,2020. 07. 09. 오후 11:08:00,0.620000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:08:59,2130dec2-f1d9-b7cd-5f76-02453542f32d,15.660000,2020. 07. 09. 오후 11:09:04,2020. 07. 09. 오후 11:09:04,
1.666667,com.sec.android.app.shealth,4,230002,32400000,2020. 07. 09. 오후 11:09:00,0.140000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:09:59,05dec80d-d902-7ab1-79bf-ee359efb4d89,3.180000,2020. 07. 09. 오후 11:09:04,2020. 07. 09. 오후 11:09:04,
1.583333,com.sec.android.app.shealth,29,230002,32400000,2020. 07. 09. 오후 11:10:00,1.010000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:10:59,373a6fb0-55a6-68da-c510-ba76f5206caa,22.710000,2020. 07. 09. 오후 11:10:26,2020. 07. 09. 오후 11:10:26,
1.495970,com.sec.android.app.shealth,21,230002,32400000,2020. 07. 09. 오후 11:12:00,0.730000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:12:59,f8f5c735-7ae3-2f07-fe95-e15c1d851321,16.181000,2020. 07. 09. 오후 11:12:25,2020. 07. 09. 오후 11:15:02,
1.138889,com.sec.android.app.shealth,15,230002,32400000,2020. 07. 09. 오후 11:14:00,0.570000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:14:59,80d3c1d5-3ad4-abb4-8507-96443c719ca2,10.840000,2020. 07. 09. 오후 11:15:02,2020. 07. 09. 오후 11:15:02,
1.222222,com.sec.android.app.shealth,27,230002,32400000,2020. 07. 09. 오후 11:15:00,0.980000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:15:59,b1f133c9-e66e-0058-35a4-580e35c2473e,19.640000,2020. 07. 09. 오후 11:19:10,2020. 07. 09. 오후 11:19:10,
1.250000,com.sec.android.app.shealth,17,230002,32400000,2020. 07. 09. 오후 11:16:00,0.550000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:16:59,155c58ff-884c-ca66-0bae-6ef1da8243d1,12.490000,2020. 07. 09. 오후 11:19:10,2020. 07. 09. 오후 11:19:10,
1.321680,com.sec.android.app.shealth,57,230002,32400000,2020. 07. 09. 오후 11:19:00,1.980000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:19:59,faff94c0-67e3-2df2-f67d-24bfa96d4217,42.361000,2020. 07. 09. 오후 11:19:10,2020. 07. 09. 오후 11:31:12,
1.444444,com.sec.android.app.shealth,15,230002,32400000,2020. 07. 09. 오후 11:32:00,0.510000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:32:59,e2823f80-a20b-164c-bcdb-c4125953fc20,11.580000,2020. 07. 09. 오후 11:33:09,2020. 07. 09. 오후 11:33:09,
1.294271,com.sec.android.app.shealth,36,230002,32400000,2020. 07. 09. 오후 11:33:00,1.260000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:33:59,7ee9d1b1-be29-09ed-83b5-a9884951491d,26.541000,2020. 07. 09. 오후 11:33:09,2020. 07. 09. 오후 11:35:02,
1.861111,com.sec.android.app.shealth,17,230002,32400000,2020. 07. 09. 오후 11:40:00,0.530000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:40:59,fe9a073d-c155-2c9c-3dc9-5c4d5cc13228,13.670000,2020. 07. 09. 오후 11:41:21,2020. 07. 09. 오후 11:41:21,
1.138889,com.sec.android.app.shealth,13,230002,32400000,2020. 07. 09. 오후 11:41:00,0.440000,Eb+lTn/Fs+,,2020. 07. 09. 오후 11:41:59,2d07d1bf-d41e-83a5-08d1-222d9e110291,9.270000,2020. 07. 09. 오후 11:41:21,2020. 07. 09. 오후 11:41:21,
1.012747,com.sec.android.app.shealth,12,,32400000,2020. 07. 10. 오전 1:19:00,0.414981,sb+tNhfKEH,,2020. 07. 10. 오전 1:20:00,15943115-0000-0000-0000-943115400000,8.640000,2020. 07. 10. 오전 7:16:46,2020. 07. 10. 오전 7:16:46,
0.419532,com.sec.android.app.shealth,29,,32400000,2020. 07. 10. 오전 7:34:00,1.173352,sb+tNhfKEH,,2020. 07. 10. 오전 7:35:00,15943340-0000-0000-0000-943340400000,15.190000,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
0.121343,com.sec.android.app.shealth,11,,32400000,2020. 07. 10. 오전 7:37:00,1.236707,sb+tNhfKEH,,2020. 07. 10. 오전 7:38:00,15943342-0000-0000-0000-943342200000,6.570000,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
0.376215,com.sec.android.app.shealth,7,,32400000,2020. 07. 10. 오전 7:48:00,0.436595,sb+tNhfKEH,,2020. 07. 10. 오전 7:49:00,15943348-0000-0000-0000-943348800000,5.396045,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
1.237409,com.sec.android.app.shealth,96,,32400000,2020. 07. 10. 오전 7:49:00,3.491272,sb+tNhfKEH,,2020. 07. 10. 오전 7:50:00,15943349-0000-0000-0000-943349400000,73.518707,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
0.669179,com.sec.android.app.shealth,13,,32400000,2020. 07. 10. 오전 7:50:00,0.569893,sb+tNhfKEH,,2020. 07. 10. 오전 7:51:00,15943350-0000-0000-0000-943350000000,9.445249,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
1.774635,com.sec.android.app.shealth,45,,32400000,2020. 07. 10. 오전 7:53:00,1.685947,sb+tNhfKEH,,2020. 07. 10. 오전 7:54:00,15943351-0000-0000-0000-943351800000,39.548031,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
0.929263,com.sec.android.app.shealth,60,,32400000,2020. 07. 10. 오전 7:54:00,2.163013,sb+tNhfKEH,,2020. 07. 10. 오전 7:55:00,15943352-0000-0000-0000-943352400000,41.660751,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
1.544800,com.sec.android.app.shealth,75,,32400000,2020. 07. 10. 오전 7:58:00,2.559080,sb+tNhfKEH,,2020. 07. 10. 오전 7:59:00,15943354-0000-0000-0000-943354800000,58.193058,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
1.293670,com.sec.android.app.shealth,91,,32400000,2020. 07. 10. 오전 7:59:00,3.599154,sb+tNhfKEH,,2020. 07. 10. 오전 8:00:00,15943355-0000-0000-0000-943355400000,77.557091,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
1.382269,com.sec.android.app.shealth,109,,32400000,2020. 07. 10. 오전 8:00:00,3.769042,sb+tNhfKEH,,2020. 07. 10. 오전 8:01:00,15943356-0000-0000-0000-943356000000,81.679283,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
0.520883,com.sec.android.app.shealth,1,,32400000,2020. 07. 10. 오전 8:01:00,0.000000,sb+tNhfKEH,,2020. 07. 10. 오전 8:02:00,15943356-0000-0000-0000-943356600000,0.378786,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
1.061707,com.sec.android.app.shealth,101,,32400000,2020. 07. 10. 오전 8:18:00,3.100900,sb+tNhfKEH,,2020. 07. 10. 오전 8:19:00,15943366-0000-0000-0000-943366800000,61.807045,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
1.374821,com.sec.android.app.shealth,114,,32400000,2020. 07. 10. 오전 8:19:00,3.754762,sb+tNhfKEH,,2020. 07. 10. 오전 8:20:00,15943367-0000-0000-0000-943367400000,82.468277,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
1.478347,com.sec.android.app.shealth,127,,32400000,2020. 07. 10. 오전 8:20:00,4.020276,sb+tNhfKEH,,2020. 07. 10. 오전 8:21:00,15943368-0000-0000-0000-943368000000,89.566307,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
1.249276,com.sec.android.app.shealth,97,,32400000,2020. 07. 10. 오전 8:21:00,3.216229,sb+tNhfKEH,,2020. 07. 10. 오전 8:22:00,15943368-0000-0000-0000-943368600000,68.466087,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
0.986587,com.sec.android.app.shealth,68,,32400000,2020. 07. 10. 오전 8:22:00,2.296009,sb+tNhfKEH,,2020. 07. 10. 오전 8:23:00,15943369-0000-0000-0000-943369200000,45.173218,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
1.101658,com.sec.android.app.shealth,24,,32400000,2020. 07. 10. 오전 8:25:00,0.821433,sb+tNhfKEH,,2020. 07. 10. 오전 8:26:00,15943371-0000-0000-0000-943371000000,17.080000,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
0.491738,com.sec.android.app.shealth,14,,32400000,2020. 07. 10. 오전 8:26:00,0.698797,sb+tNhfKEH,,2020. 07. 10. 오전 8:27:00,15943371-0000-0000-0000-943371600000,10.179413,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
0.269623,com.sec.android.app.shealth,11,,32400000,2020. 07. 10. 오전 8:27:00,0.609864,sb+tNhfKEH,,2020. 07. 10. 오전 8:28:00,15943372-0000-0000-0000-943372200000,6.052394,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
0.418217,com.sec.android.app.shealth,13,,32400000,2020. 07. 10. 오전 8:28:00,0.488256,sb+tNhfKEH,,2020. 07. 10. 오전 8:29:00,15943372-0000-0000-0000-943372800000,6.688194,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
0.775064,com.sec.android.app.shealth,8,,32400000,2020. 07. 10. 오전 8:32:00,0.309035,sb+tNhfKEH,,2020. 07. 10. 오전 8:33:00,15943375-0000-0000-0000-943375200000,5.760000,2020. 07. 10. 오전 9:21:00,2020. 07. 10. 오전 9:21:00,
0.045075,com.sec.android.app.shealth,2,,32400000,2020. 07. 10. 오전 8:39:00,0.612698,sb+tNhfKEH,,2020. 07. 10. 오전 8:40:00,15943379-0000-0000-0000-943379400000,1.360000,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
1.403381,com.sec.android.app.shealth,6,,32400000,2020. 07. 10. 오전 9:01:00,0.193705,sb+tNhfKEH,,2020. 07. 10. 오전 9:02:00,15943392-0000-0000-0000-943392600000,4.754183,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
0.583422,com.sec.android.app.shealth,40,,32400000,2020. 07. 10. 오전 9:02:00,1.895978,sb+tNhfKEH,,2020. 07. 10. 오전 9:03:00,15943393-0000-0000-0000-943393200000,29.199087,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
0.267402,com.sec.android.app.shealth,7,,32400000,2020. 07. 10. 오전 9:03:00,0.442383,sb+tNhfKEH,,2020. 07. 10. 오전 9:04:00,15943393-0000-0000-0000-943393800000,4.496730,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
0.874290,com.sec.android.app.shealth,31,,32400000,2020. 07. 10. 오전 9:04:00,1.184319,sb+tNhfKEH,,2020. 07. 10. 오전 9:05:00,15943394-0000-0000-0000-943394400000,22.296844,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
0.559883,com.sec.android.app.shealth,26,,32400000,2020. 07. 10. 오전 9:05:00,1.188945,sb+tNhfKEH,,2020. 07. 10. 오전 9:06:00,15943395-0000-0000-0000-943395000000,18.173155,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
0.658613,com.sec.android.app.shealth,44,,32400000,2020. 07. 10. 오전 9:06:00,1.977800,sb+tNhfKEH,,2020. 07. 10. 오전 9:07:00,15943395-0000-0000-0000-943395600000,32.715584,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
1.408879,com.sec.android.app.shealth,114,,32400000,2020. 07. 10. 오전 9:07:00,3.884814,sb+tNhfKEH,,2020. 07. 10. 오전 9:08:00,15943396-0000-0000-0000-943396200000,84.593964,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
1.378692,com.sec.android.app.shealth,110,,32400000,2020. 07. 10. 오전 9:08:00,3.762184,sb+tNhfKEH,,2020. 07. 10. 오전 9:09:00,15943396-0000-0000-0000-943396800000,82.175354,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
1.386166,com.sec.android.app.shealth,115,,32400000,2020. 07. 10. 오전 9:09:00,3.840523,sb+tNhfKEH,,2020. 07. 10. 오전 9:10:00,15943397-0000-0000-0000-943397400000,83.200981,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
1.501556,com.sec.android.app.shealth,117,,32400000,2020. 07. 10. 오전 9:10:00,4.065535,sb+tNhfKEH,,2020. 07. 10. 오전 9:11:00,15943398-0000-0000-0000-943398000000,90.101196,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
1.412133,com.sec.android.app.shealth,112,,32400000,2020. 07. 10. 오전 9:11:00,3.891160,sb+tNhfKEH,,2020. 07. 10. 오전 9:12:00,15943398-0000-0000-0000-943398600000,85.061882,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
1.591844,com.sec.android.app.shealth,124,,32400000,2020. 07. 10. 오전 9:12:00,4.241595,sb+tNhfKEH,,2020. 07. 10. 오전 9:13:00,15943399-0000-0000-0000-943399200000,95.607208,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
1.519517,com.sec.android.app.shealth,119,,32400000,2020. 07. 10. 오전 9:13:00,4.100558,sb+tNhfKEH,,2020. 07. 10. 오전 9:14:00,15943399-0000-0000-0000-943399800000,91.189285,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
1.330579,com.sec.android.app.shealth,105,,32400000,2020. 07. 10. 오전 9:14:00,3.669926,sb+tNhfKEH,,2020. 07. 10. 오전 9:15:00,15943400-0000-0000-0000-943400400000,78.920921,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
0.912695,com.sec.android.app.shealth,37,,32400000,2020. 07. 10. 오전 9:15:00,1.458628,sb+tNhfKEH,,2020. 07. 10. 오전 9:16:00,15943401-0000-0000-0000-943401000000,27.483625,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
0.865449,com.sec.android.app.shealth,42,,32400000,2020. 07. 10. 오전 9:16:00,1.600905,sb+tNhfKEH,,2020. 07. 10. 오전 9:17:00,15943401-0000-0000-0000-943401600000,30.120001,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
0.853167,com.sec.android.app.shealth,51,,32400000,2020. 07. 10. 오전 9:17:00,2.054196,sb+tNhfKEH,,2020. 07. 10. 오전 9:18:00,15943402-0000-0000-0000-943402200000,38.262352,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
1.459118,com.sec.android.app.shealth,8,,32400000,2020. 07. 10. 오전 9:18:00,0.199139,sb+tNhfKEH,,2020. 07. 10. 오전 9:19:00,15943402-0000-0000-0000-943402800000,5.517648,2020. 07. 10. 오전 9:21:01,2020. 07. 10. 오전 9:21:01,
1.195899,com.sec.android.app.shealth,37,,32400000,2020. 07. 10. 오전 11:08:00,1.387801,sb+tNhfKEH,,2020. 07. 10. 오전 11:09:00,15943468-0000-0000-0000-943468800000,28.799786,2020. 07. 10. 오후 12:12:09,2020. 07. 10. 오후 12:12:09,
1.253064,com.sec.android.app.shealth,17,,32400000,2020. 07. 10. 오전 11:09:00,0.477463,sb+tNhfKEH,,2020. 07. 10. 오전 11:10:00,15943469-0000-0000-0000-943469400000,10.800214,2020. 07. 10. 오후 12:12:09,2020. 07. 10. 오후 12:12:09,
0.897335,com.sec.android.app.shealth,12,,32400000,2020. 07. 10. 오전 11:11:00,0.288730,sb+tNhfKEH,,2020. 07. 10. 오전 11:12:00,15943470-0000-0000-0000-943470600000,5.880000,2020. 07. 10. 오후 12:12:09,2020. 07. 10. 오후 12:12:09,
1.440000,com.sec.android.app.shealth,38,,32400000,2020. 07. 10. 오전 11:12:00,1.249408,sb+tNhfKEH,,2020. 07. 10. 오전 11:13:00,15943471-0000-0000-0000-943471200000,28.709999,2020. 07. 10. 오후 12:12:09,2020. 07. 10. 오후 12:12:09,
1.162209,com.sec.android.app.shealth,3,,32400000,2020. 07. 10. 오전 11:19:00,0.113460,sb+tNhfKEH,,2020. 07. 10. 오전 11:20:00,15943475-0000-0000-0000-943475400000,2.338547,2020. 07. 10. 오후 12:12:09,2020. 07. 10. 오후 12:12:09,
0.624056,com.sec.android.app.shealth,39,,32400000,2020. 07. 10. 오전 11:20:00,1.883528,sb+tNhfKEH,,2020. 07. 10. 오전 11:21:00,15943476-0000-0000-0000-943476000000,30.081453,2020. 07. 10. 오후 12:12:09,2020. 07. 10. 오후 12:12:09,
1.009982,com.sec.android.app.shealth,37,,32400000,2020. 07. 10. 오전 11:47:00,1.398134,sb+tNhfKEH,,2020. 07. 10. 오전 11:48:00,15943492-0000-0000-0000-943492200000,27.600000,2020. 07. 10. 오후 12:12:09,2020. 07. 10. 오후 12:12:09,
0.655150,com.sec.android.app.shealth,28,,32400000,2020. 07. 10. 오전 11:48:00,1.207522,sb+tNhfKEH,,2020. 07. 10. 오전 11:49:00,15943492-0000-0000-0000-943492800000,20.080000,2020. 07. 10. 오후 12:12:09,2020. 07. 10. 오후 12:12:09,
0.839282,com.sec.android.app.shealth,69,,32400000,2020. 07. 10. 오전 11:49:00,2.727865,sb+tNhfKEH,,2020. 07. 10. 오전 11:50:00,15943493-0000-0000-0000-943493400000,49.830002,2020. 07. 10. 오후 12:12:09,2020. 07. 10. 오후 12:12:09,
0.686568,com.sec.android.app.shealth,11,,32400000,2020. 07. 10. 오전 11:50:00,0.495261,sb+tNhfKEH,,2020. 07. 10. 오전 11:51:00,15943494-0000-0000-0000-943494000000,8.360000,2020. 07. 10. 오후 12:12:09,2020. 07. 10. 오후 12:12:09,
1.518610,com.sec.android.app.shealth,112,,32400000,2020. 07. 10. 오전 11:51:00,3.825538,sb+tNhfKEH,,2020. 07. 10. 오전 11:52:00,15943494-0000-0000-0000-943494600000,86.170471,2020. 07. 10. 오후 12:12:09,2020. 07. 10. 오후 12:12:09,
0.869053,com.sec.android.app.shealth,40,,32400000,2020. 07. 10. 오전 11:52:00,1.557684,sb+tNhfKEH,,2020. 07. 10. 오전 11:53:00,15943495-0000-0000-0000-943495200000,29.543320,2020. 07. 10. 오후 12:12:09,2020. 07. 10. 오후 12:12:09,
0.041884,com.sec.android.app.shealth,3,,32400000,2020. 07. 10. 오전 11:53:00,0.467350,sb+tNhfKEH,,2020. 07. 10. 오전 11:54:00,15943495-0000-0000-0000-943495800000,0.966213,2020. 07. 10. 오후 12:12:09,2020. 07. 10. 오후 12:12:09,
0.697769,com.sec.android.app.shealth,27,,32400000,2020. 07. 10. 오전 11:55:00,1.082532,sb+tNhfKEH,,2020. 07. 10. 오전 11:56:00,15943497-0000-0000-0000-943497000000,18.450001,2020. 07. 10. 오후 12:12:09,2020. 07. 10. 오후 12:12:09,
0.715439,com.sec.android.app.shealth,22,,32400000,2020. 07. 10. 오후 12:11:00,0.928622,sb+tNhfKEH,,2020. 07. 10. 오후 12:12:00,15943506-0000-0000-0000-943506600000,15.980000,2020. 07. 10. 오후 12:12:09,2020. 07. 10. 오후 12:12:09,
0.297301,com.sec.android.app.shealth,6,,32400000,2020. 07. 10. 오후 12:12:00,0.429309,sb+tNhfKEH,,2020. 07. 10. 오후 12:13:00,15943507-0000-0000-0000-943507200000,4.669571,2020. 07. 10. 오후 2:50:30,2020. 07. 10. 오후 2:50:30,
1.001347,com.sec.android.app.shealth,84,,32400000,2020. 07. 10. 오후 12:13:00,3.090127,sb+tNhfKEH,,2020. 07. 10. 오후 12:14:00,15943507-0000-0000-0000-943507800000,60.382858,2020. 07. 10. 오후 2:50:30,2020. 07. 10. 오후 2:50:30,
0.470511,com.sec.android.app.shealth,19,,32400000,2020. 07. 10. 오후 12:14:00,0.650749,sb+tNhfKEH,,2020. 07. 10. 오후 12:15:00,15943508-0000-0000-0000-943508400000,9.347569,2020. 07. 10. 오후 2:50:30,2020. 07. 10. 오후 2:50:30,
0.144257,com.sec.android.app.shealth,3,,32400000,2020. 07. 10. 오후 12:16:00,0.425640,sb+tNhfKEH,,2020. 07. 10. 오후 12:17:00,15943509-0000-0000-0000-943509600000,2.632208,2020. 07. 10. 오후 2:50:30,2020. 07. 10. 오후 2:50:30,
0.818967,com.sec.android.app.shealth,53,,32400000,2020. 07. 10. 오후 12:17:00,2.142014,sb+tNhfKEH,,2020. 07. 10. 오후 12:18:00,15943510-0000-0000-0000-943510200000,38.607792,2020. 07. 10. 오후 2:50:30,2020. 07. 10. 오후 2:50:30,
1.009325,com.sec.android.app.shealth,53,,32400000,2020. 07. 10. 오후 12:24:00,1.863410,sb+tNhfKEH,,2020. 07. 10. 오후 12:25:00,15943514-0000-0000-0000-943514400000,37.139999,2020. 07. 10. 오후 2:50:30,2020. 07. 10. 오후 2:50:30,
0.250793,com.sec.android.app.shealth,5,,32400000,2020. 07. 10. 오후 12:26:00,0.487964,sb+tNhfKEH,,2020. 07. 10. 오후 12:27:00,15943515-0000-0000-0000-943515600000,4.600000,2020. 07. 10. 오후 2:50:30,2020. 07. 10. 오후 2:50:30,
0.516481,com.sec.android.app.shealth,10,,32400000,2020. 07. 10. 오후 12:36:00,0.464672,sb+tNhfKEH,,2020. 07. 10. 오후 12:37:00,15943521-0000-0000-0000-943521600000,6.800000,2020. 07. 10. 오후 2:50:30,2020. 07. 10. 오후 2:50:30,
