com.samsung.shealth.tracker.pedometer_step_count,6105031,2
duration,run_step,version_code,walk_step,com.samsung.health.step_count.create_time,com.samsung.health.step_count.distance,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.custom,com.samsung.health.step_count.count,com.samsung.health.step_count.end_time,com.samsung.health.step_count.speed,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.start_time,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.update_time,com.samsung.health.step_count.datauuid,com.samsung.health.step_count.calorie,com.samsung.health.step_count.sample_position_type
16046,0,4,31,1593991109770,24.07,UTC+0900,,31,1593991140000,1.5,CHxXcBbd2u,1593991080000,com.sec.android.app.shealth,1593991109770,f4144da7-20b8-4d9c-9a61-c9e97b3545ec,1.02,,
14346,3,4,29,1594016111307,26.7,UTC+0900,,32,1594015560000,1.8611112,CHxXcBbd2u,1594015500000,com.sec.android.app.shealth,1594016111307,ee523850-cfcf-41dc-9b24-a309a3a83fb3,1.26,,
43466,0,4,84,1593991187407,65.2,UTC+0900,,84,1593991200000,1.5,CHxXcBbd2u,1593991140000,com.sec.android.app.shealth,1593991187407,bd5d8c56-9031-4956-abe2-b5f8c9391990,2.68,,
17650,0,4,33,1594017633813,27.220001,UTC+0900,,33,1594017660000,1.5421474,CHxXcBbd2u,1594017600000,com.sec.android.app.shealth,1594017648470,4b8cbd17-9425-4e21-9cdb-608c7a6378b1,1.28,,
16367,0,4,31,1593992304263,24.49,UTC+0900,,31,1593992340000,1.4962615,CHxXcBbd2u,1593992280000,com.sec.android.app.shealth,1593992306448,d9c020ae-b1ed-4003-b6a4-c329d7520eef,1.1299999,,
22057,0,4,43,1594017677460,33.230007,UTC+0900,,43,1594017720000,1.5065386,CHxXcBbd2u,1594017660000,com.sec.android.app.shealth,1594017719678,4ea20149-8a51-4d2f-84e2-ca8fcc53faf5,1.3999995,,
47448,0,4,101,1593992355915,80.42005,UTC+0900,,101,1593992400000,1.6948905,CHxXcBbd2u,1593992340000,com.sec.android.app.shealth,1593992399640,93eb379e-9a92-4ba4-80b4-a8564a4b0134,3.0699975,,
4530,0,4,9,1594017720349,7.0299997,UTC+0900,,9,1594017780000,1.5515599,CHxXcBbd2u,1594017720000,com.sec.android.app.shealth,1594017725991,e4a5e038-d144-423f-b9ed-ee16764b25d8,0.28,,
55913,0,4,92,1593992400282,92.46001,UTC+0900,,123,1593992460000,1.6536199,CHxXcBbd2u,1593992400000,com.sec.android.app.shealth,1593992515985,bb99923e-5ebb-4ca8-982e-3e5539856ac9,4.1299987,,
5183,8,4,15,1594019702143,24.91,UTC+0900,,23,1594019340000,4.8055553,CHxXcBbd2u,1594019280000,com.sec.android.app.shealth,1594019702143,84077c91-5d9e-4637-8839-51dea482cf89,1.41,,
43477,0,4,88,1593992516032,78.76,UTC+0900,,101,1593992520000,1.8115104,CHxXcBbd2u,1593992460000,com.sec.android.app.shealth,1593992771848,dd8e3312-533a-4283-a29c-e21ae13c9183,3.3499997,,
10485,0,4,21,1594020452388,16.519999,UTC+0900,,21,1594020480000,1.575525,CHxXcBbd2u,1594020420000,com.sec.android.app.shealth,1594020918093,9c337385-20bd-4d8c-bf98-21f8268e42fc,0.7199999,,
39192,0,4,32,1593992771871,66.41,UTC+0900,,122,1593992580000,1.6944444,CHxXcBbd2u,1593992520000,com.sec.android.app.shealth,1593992771871,0c8b287c-7042-4b55-92fc-21b5b1c95939,7.24,,
31795,0,4,62,1594025102835,47.68,UTC+0900,,62,1594025160000,1.4995835,CHxXcBbd2u,1594025100000,com.sec.android.app.shealth,1594025704018,97b78971-aa06-4d40-a6a6-ab43a16e919a,2.11,,
31863,0,4,10,1593992771891,52.22,UTC+0900,,116,1593992640000,1.6388888,CHxXcBbd2u,1593992580000,com.sec.android.app.shealth,1593992771891,7a85bbfa-159e-4833-841c-1288157dab2f,8.18,,
12966,0,4,24,1594025704054,18.73,UTC+0900,,24,1594025280000,1.4444444,CHxXcBbd2u,1594025220000,com.sec.android.app.shealth,1594025704054,c7150a7b-9cb3-4219-b0c5-e0638f2779bf,0.88,,
41808,0,4,35,1593992771913,69.68,UTC+0900,,122,1593992700000,1.6666666,CHxXcBbd2u,1593992640000,com.sec.android.app.shealth,1593992771913,b80912d6-4b98-4e55-9d85-c44013b501ad,7.3,,
2824,3,4,7,1594025737372,12.63,UTC+0900,,10,1594025760000,4.4722223,CHxXcBbd2u,1594025700000,com.sec.android.app.shealth,1594025737372,4358965a-97b6-4a67-8ec1-e4d100a3ecd9,0.78,,
46079,0,4,63,1593992771937,75.52,UTC+0900,,127,1593992760000,1.6388888,CHxXcBbd2u,1593992700000,com.sec.android.app.shealth,1593992771937,1e40092a-a744-45ed-8e7b-7659b2fcf744,7.37,,
38077,0,4,16,1593733378650,60.29,UTC+0900,,120,1593733320000,1.5833333,CHxXcBbd2u,1593733260000,com.sec.android.app.shealth,1593733378650,fbe808fd-c5d6-44e7-831f-276e4a4c175b,8.22,,
36614,0,4,70,1594025959259,53.900005,UTC+0900,,70,1594026000000,1.4721028,CHxXcBbd2u,1594025940000,com.sec.android.app.shealth,1594026159746,bf5c9c32-fd49-4187-8186-d0f88e418cce,2.3799999,,
41422,0,4,71,1593992771992,68.649994,UTC+0900,,96,1593992820000,1.6573309,CHxXcBbd2u,1593992760000,com.sec.android.app.shealth,1593993125260,0abd81d6-79ab-434b-90ac-14013e73a7e8,4.0399985,,
18779,0,4,37,1594027839064,28.710012,UTC+0900,,37,1594027860000,1.5287905,CHxXcBbd2u,1594027800000,com.sec.android.app.shealth,1594027856070,360dae96-e550-41ce-a4ee-7133c682fc54,1.1399994,,
8356,0,4,18,1593993125304,14.16,UTC+0900,,18,1593992880000,1.6944443,CHxXcBbd2u,1593992820000,com.sec.android.app.shealth,1593993125304,99d92d52-f267-47e7-a0ec-b58fbc5ce108,0.57,,
19110,0,4,36,1594027893987,27.760006,UTC+0900,,36,1594027920000,1.4526417,CHxXcBbd2u,1594027860000,com.sec.android.app.shealth,1594028037186,b64b6589-2707-471a-94bd-134f4eede282,1.1299996,,
8039,0,4,14,1593993147961,10.789999,UTC+0900,,14,1593993180000,1.3420959,CHxXcBbd2u,1593993120000,com.sec.android.app.shealth,1593993154103,d0e4c149-b61b-4b5b-a2dc-8e66c259934e,0.46,,
4270,0,4,10,1594028037221,8.54,UTC+0900,,10,1594027980000,2.0,CHxXcBbd2u,1594027920000,com.sec.android.app.shealth,1594028037221,5a18f237-1c28-4288-9e1d-1bea7ba4c919,0.39,,
12567,0,4,23,1593993347278,17.300003,UTC+0900,,23,1593993360000,1.3765656,CHxXcBbd2u,1593993300000,com.sec.android.app.shealth,1593993359732,286c1021-0729-4e32-a5e4-609d96955a38,0.8099999,,
23589,0,4,49,1594028037276,38.66,UTC+0900,,49,1594028040000,1.6388888,CHxXcBbd2u,1594027980000,com.sec.android.app.shealth,1594028037276,4b9d1049-6ec9-41fa-bdaa-56be87f343cb,1.57,,
7563,0,4,16,1593993360656,12.7300005,UTC+0900,,16,1593993420000,1.6831576,CHxXcBbd2u,1593993360000,com.sec.android.app.shealth,1593993367595,7647a074-23c0-4f84-8c8d-021a2bb94ff6,0.5,,
31680,10,4,57,1594028763325,62.48,UTC+0900,,67,1594028760000,1.9722222,CHxXcBbd2u,1594028700000,com.sec.android.app.shealth,1594028763325,3c1e9fa5-8243-4e1e-bb77-76f695e2d042,3.28,,
14562,0,4,30,1593993648860,23.380003,UTC+0900,,30,1593993660000,1.6054966,CHxXcBbd2u,1593993600000,com.sec.android.app.shealth,1593993800211,6ed033b1-8d56-4c03-aec9-2873aa59a168,0.9399998,,
13321,0,4,28,1594028763363,22.180006,UTC+0900,,28,1594028820000,1.6649393,CHxXcBbd2u,1594028760000,com.sec.android.app.shealth,1594028777213,ddca77a3-658b-4a51-a62c-69ccbdb3a0b2,0.8399997,,
2898,0,4,6,1593993800235,4.75,UTC+0900,,6,1593993720000,1.6388888,CHxXcBbd2u,1593993660000,com.sec.android.app.shealth,1593993800235,1bfceeb4-289d-4bd1-93f8-3110fb6855af,0.18,,
26772,0,4,47,1594032339618,36.49,UTC+0900,,47,1594032360000,1.3629487,CHxXcBbd2u,1594032300000,com.sec.android.app.shealth,1594032449251,d094abdb-4182-4527-9b6d-d674b71e99b7,1.7,,
29469,0,4,59,1593993807378,45.15,UTC+0900,,59,1593993840000,1.5321013,CHxXcBbd2u,1593993780000,com.sec.android.app.shealth,1593993893315,b222da91-dd2f-4212-9a71-ff97d82f49ff,1.9199995,,
41216,0,4,61,1594032449284,60.68,UTC+0900,,90,1594032420000,1.4722222,CHxXcBbd2u,1594032360000,com.sec.android.app.shealth,1594032449284,678e4e76-21b6-4325-bc70-e7d3b7ef7dfd,3.01,,
12433,0,4,24,1593993893340,18.65,UTC+0900,,24,1593993900000,1.5,CHxXcBbd2u,1593993840000,com.sec.android.app.shealth,1593993893340,d0b3c3cf-b2e6-4610-a82f-506b7a724220,0.76,,
18616,0,4,39,1594032449313,30.79,UTC+0900,,39,1594032480000,1.6539049,CHxXcBbd2u,1594032420000,com.sec.android.app.shealth,1594032450424,7dba3ae7-7530-4ba5-9ca2-6214298c9bf6,1.2499999,,
9258,0,4,17,1593993902904,13.050001,UTC+0900,,17,1593993960000,1.4094669,CHxXcBbd2u,1593993900000,com.sec.android.app.shealth,1593993909119,1e3e7644-4631-4c5f-a172-fed82f3f5697,0.62,,
26619,1,4,68,1594032483536,56.379997,UTC+0900,,69,1594032540000,2.1179657,CHxXcBbd2u,1594032480000,com.sec.android.app.shealth,1594032542236,6d7397f5-9a2d-4a4c-bdae-dd97fa97726e,2.3099997,,
11607,0,4,22,1593997491237,18.829998,UTC+0900,,22,1593997500000,1.6221896,CHxXcBbd2u,1593997440000,com.sec.android.app.shealth,1593997510235,1cbed453-bb7f-46a1-a1f7-e06e536ed9ed,0.86,,
44756,0,4,81,1594032563205,61.80001,UTC+0900,,81,1594032600000,1.3808062,CHxXcBbd2u,1594032540000,com.sec.android.app.shealth,1594032599949,c162c374-01af-49ad-b82f-815bea6cd0a6,2.7299986,,
42802,0,4,76,1593997510271,59.23999,UTC+0900,,76,1593997560000,1.3840388,CHxXcBbd2u,1593997500000,com.sec.android.app.shealth,1593997650200,4b4fa380-ee15-40f6-a6e7-f067960906e8,3.0,,
46390,0,4,50,1594032600489,70.25001,UTC+0900,,119,1594032660000,1.5143287,CHxXcBbd2u,1594032600000,com.sec.android.app.shealth,1594032695397,334fb8c6-516d-4325-a923-d692526dea0b,3.5399997,,
8317,0,4,17,1593997650232,13.4,UTC+0900,,17,1593997620000,1.6111109,CHxXcBbd2u,1593997560000,com.sec.android.app.shealth,1593997650232,b53b103b-dc20-49c3-b3c9-4f7d16f28510,0.51,,
20762,0,4,39,1593997650253,29.760002,UTC+0900,,39,1593997680000,1.4333293,CHxXcBbd2u,1593997620000,com.sec.android.app.shealth,1593998065812,65a389c3-ff7c-4e8f-b6b6-6dcdc070c0d7,1.3099998,,
49620,0,4,59,1593733378677,70.28001,UTC+0900,,108,1593733380000,1.4163604,CHxXcBbd2u,1593733320000,com.sec.android.app.shealth,1593733379624,b4a8a364-c260-42e3-bfd7-eb83fb7ad6aa,5.0499997,,
36932,0,4,64,1594179857827,57.45,UTC+0900,,77,1594179720000,1.5555556,CHxXcBbd2u,1594179660000,com.sec.android.app.shealth,1594179857827,1e291d1f-633d-4187-a1f7-f6b6bc7493a3,2.89,,
34327,37,4,58,1593873301275,88.68,UTC+0900,,95,1593872640000,2.5833333,CHxXcBbd2u,1593872580000,com.sec.android.app.shealth,1593873301275,19275acb-9d1e-41ca-a44d-8da8381eec71,5.18,,
39648,0,4,21,1593733380369,52.879997,UTC+0900,,112,1593733440000,1.3337245,CHxXcBbd2u,1593733380000,com.sec.android.app.shealth,1593733481252,ed0470ea-353f-403c-9485-bf895d2fde78,8.07,,
17368,0,4,25,1594179857854,23.64,UTC+0900,,37,1594179780000,1.3611112,CHxXcBbd2u,1594179720000,com.sec.android.app.shealth,1594179857854,2cf4b812-2f57-40b9-bc39-2a5b362bba58,1.92,,
49820,0,4,72,1593733481315,74.18996,UTC+0900,,107,1593733500000,1.4891376,CHxXcBbd2u,1593733440000,com.sec.android.app.shealth,1593733499994,7c57de5c-95c6-46db-8a9e-d5c664e8d96c,4.3500013,,
16612,22,4,22,1593873301301,47.07,UTC+0900,,44,1593872700000,2.8333333,CHxXcBbd2u,1593872640000,com.sec.android.app.shealth,1593873301301,1980f720-7866-460e-83a4-6f59b541c6b2,3.13,,
32052,0,4,64,1594179857874,49.86,UTC+0900,,64,1594179840000,1.5555556,CHxXcBbd2u,1594179780000,com.sec.android.app.shealth,1594179857874,c44268a5-c07c-4b2c-942a-5767c0d85da1,1.99,,
52471,0,4,83,1593733500569,77.11001,UTC+0900,,111,1593733560000,1.469553,CHxXcBbd2u,1593733500000,com.sec.android.app.shealth,1593733571235,1e98264a-fd50-4edf-9ada-749f3e0ec3f9,4.629999,,
43624,0,4,58,1594032695429,65.65,UTC+0900,,105,1594032720000,1.5049028,CHxXcBbd2u,1594032660000,com.sec.android.app.shealth,1594032719884,5e83e8c2-d913-4d3c-9867-586ef8b7cfbf,3.269999,,
16196,0,4,31,1594179857899,24.060003,UTC+0900,,31,1594179900000,1.4854971,CHxXcBbd2u,1594179840000,com.sec.android.app.shealth,1594179858438,5abc2217-aa86-498d-9da6-5ce07d228d48,0.9299999,,
12950,0,4,24,1593836295638,18.550001,UTC+0900,,24,1593836340000,1.4324185,CHxXcBbd2u,1593836280000,com.sec.android.app.shealth,1593836301110,2bb5a7f2-4476-4a15-9d32-69c606dbe4f9,0.7799998,,
40470,0,4,24,1594032720601,63.629963,UTC+0900,,121,1594032780000,1.5722587,CHxXcBbd2u,1594032720000,com.sec.android.app.shealth,1594032779972,acddd3ca-ffeb-4ab8-bc02-f0b175e18db6,3.669997,,
32961,0,4,68,1593733571264,53.66001,UTC+0900,,68,1593733620000,1.6279675,CHxXcBbd2u,1593733560000,com.sec.android.app.shealth,1593733816232,d0f18065-61c8-4f70-a5f0-f81ff9fbd504,2.0899992,,
35823,0,4,19,1594032780568,56.58996,UTC+0900,,120,1594032840000,1.5796913,CHxXcBbd2u,1594032780000,com.sec.android.app.shealth,1594032839611,8d6abcc5-6895-4626-8989-f27d95a07fcc,3.599997,,
7592,0,4,15,1593733816269,11.6,UTC+0900,,15,1593733680000,1.5277778,CHxXcBbd2u,1593733620000,com.sec.android.app.shealth,1593733816269,923fd008-b1b1-4ee9-ab4f-5a09e67ece8f,0.52,,
8354,0,4,19,1593838647227,15.230001,UTC+0900,,19,1593838680000,1.8230106,CHxXcBbd2u,1593838620000,com.sec.android.app.shealth,1593838847411,bfd36e9a-c8ee-47fc-b50d-ee0b8c60f5be,0.62,,
11978,14,4,19,1593873301328,29.28,UTC+0900,,33,1593872760000,2.4444444,CHxXcBbd2u,1593872700000,com.sec.android.app.shealth,1593873301328,bc6d4fb6-d313-4aab-92cf-73dcfc6b45a3,1.66,,
6923,0,4,13,1594180008135,9.85,UTC+0900,,13,1594180020000,1.4227902,CHxXcBbd2u,1594179960000,com.sec.android.app.shealth,1594180012115,97863680-c383-41f0-9612-62eea3d52a05,0.42,,
8121,0,4,15,1593838847456,11.28,UTC+0900,,15,1593838740000,1.3888888,CHxXcBbd2u,1593838680000,com.sec.android.app.shealth,1593838847456,3e2365d6-634d-422e-b02f-9831f2e12be3,0.53,,
18951,0,4,40,1593873301356,31.06,UTC+0900,,40,1593872820000,1.6388888,CHxXcBbd2u,1593872760000,com.sec.android.app.shealth,1593873301356,9870e338-c014-4911-8664-1dc443e5341d,1.26,,
36773,0,4,62,1593838847463,55.16,UTC+0900,,75,1593838800000,1.5,CHxXcBbd2u,1593838740000,com.sec.android.app.shealth,1593838847463,ff2b2d9b-043f-48bf-89b7-8f1e044cba32,2.67,,
6256,0,4,11,1594180296200,8.69,UTC+0900,,11,1594180140000,1.3888888,CHxXcBbd2u,1594180080000,com.sec.android.app.shealth,1594180296200,1395e074-a420-4587-96b6-74b8c586c843,0.37,,
10240,0,4,23,1593873301388,17.92,UTC+0900,,23,1593873000000,1.75,CHxXcBbd2u,1593872940000,com.sec.android.app.shealth,1593873301388,869eca73-3906-4581-a124-6805d29604ce,0.77,,
4824,0,4,11,1594180296224,8.71,UTC+0900,,11,1594180200000,1.8055556,CHxXcBbd2u,1594180140000,com.sec.android.app.shealth,1594180296224,9eb1b815-ee9c-4637-ba27-c1c68be616bd,0.37,,
59289,0,4,113,1593838847520,89.759995,UTC+0900,,117,1593838860000,1.5139353,CHxXcBbd2u,1593838800000,com.sec.android.app.shealth,1593838859954,1d7ab0ee-135c-43e8-9daa-68a6f9db6e3a,3.6699994,,
4166,0,4,9,1593873301418,7.06,UTC+0900,,9,1593873120000,1.6944443,CHxXcBbd2u,1593873060000,com.sec.android.app.shealth,1593873301418,661a2a37-8488-4d54-b993-c83296bfab3e,0.3,,
23153,0,4,45,1593733816288,34.73,UTC+0900,,45,1593733740000,1.5,CHxXcBbd2u,1593733680000,com.sec.android.app.shealth,1593733816288,3399dcfa-83d9-4f08-920c-e63a0ab1a9d1,1.46,,
31763,0,4,62,1593838860417,48.06998,UTC+0900,,62,1593838920000,1.5133871,CHxXcBbd2u,1593838860000,com.sec.android.app.shealth,1593838919515,75a9828c-f4c2-48a2-9979-3a6f57ab579c,1.9599993,,
13496,11,4,29,1593873301456,36.74,UTC+0900,,40,1593873300000,2.7222223,CHxXcBbd2u,1593873240000,com.sec.android.app.shealth,1593873301456,26e355ec-0142-4ead-b6df-832048d1bc67,1.85,,
13991,0,4,28,1593733907836,21.74,UTC+0900,,28,1593733920000,1.5538337,CHxXcBbd2u,1593733860000,com.sec.android.app.shealth,1593733919833,a4dd5da7-d8b0-4cf2-ad7e-66a0c851cfbf,0.9199999,,
26061,0,4,47,1593838920111,35.94,UTC+0900,,47,1593838980000,1.379031,CHxXcBbd2u,1593838920000,com.sec.android.app.shealth,1593838979508,30820de4-2a17-4f3b-ad67-f0f7e90a5bd7,1.61,,
26153,0,4,51,1594180296249,39.23,UTC+0900,,51,1594180260000,1.5,CHxXcBbd2u,1594180200000,com.sec.android.app.shealth,1594180296249,9b956eee-96ea-423c-baa9-b61681700f4f,1.66,,
47183,0,4,60,1594032840149,78.07,UTC+0900,,125,1594032900000,1.6546082,CHxXcBbd2u,1594032840000,com.sec.android.app.shealth,1594032900207,28505a78-3cf6-4ec9-afe3-66b061156066,3.7499986,,
49520,0,4,100,1593838980090,78.820045,UTC+0900,,100,1593839040000,1.5916653,CHxXcBbd2u,1593838980000,com.sec.android.app.shealth,1593839051752,0168e5cc-8f6c-45aa-bbe3-4bbbd26b706d,3.0799983,,
14940,0,4,29,1593874330256,22.41,UTC+0900,,29,1593873360000,1.5,CHxXcBbd2u,1593873300000,com.sec.android.app.shealth,1593874330256,0462ee13-b897-43ae-a39b-ebda5a5edf86,0.95,,
6040,0,4,11,1594180296307,8.39,UTC+0900,,11,1594180320000,1.3888888,CHxXcBbd2u,1594180260000,com.sec.android.app.shealth,1594180296307,7b92009b-2303-4f6d-8946-b1e2632acb06,0.39,,
34190,0,4,67,1593733920436,52.140015,UTC+0900,,67,1593733980000,1.5249943,CHxXcBbd2u,1593733920000,com.sec.android.app.shealth,1593733993160,f2f32bb0-73e2-4281-a303-db18be33d3ce,2.1299992,,
12390,0,4,26,1593874330291,20.65,UTC+0900,,26,1593873420000,1.6666666,CHxXcBbd2u,1593873360000,com.sec.android.app.shealth,1593874330291,ec1de154-05f7-4f89-a4aa-e5f40b0de72f,0.78,,
9501,0,4,18,1593737095194,13.46,UTC+0900,,18,1593737100000,1.4166666,CHxXcBbd2u,1593737040000,com.sec.android.app.shealth,1593737095194,92dcefa9-7c67-4740-b9cc-edd02a1ab240,0.64,,
59894,0,4,124,1594032900438,98.12001,UTC+0900,,124,1594032960000,1.6382216,CHxXcBbd2u,1594032900000,com.sec.android.app.shealth,1594032994441,53c8cc07-f149-41c0-bfbc-d12b1d5e8183,3.7299984,,
22694,0,4,58,1593874330334,46.02,UTC+0900,,58,1593873480000,2.0277777,CHxXcBbd2u,1593873420000,com.sec.android.app.shealth,1593874330334,7c528c5c-ecc8-4a5d-8a40-88cf78785194,1.89,,
20425,0,4,43,1593839116122,37.129993,UTC+0900,,46,1593839160000,1.8178166,CHxXcBbd2u,1593839100000,com.sec.android.app.shealth,1593839158307,57ee417d-4d3d-4eba-a4c6-c2ffca47992b,1.5099995,,
12123,0,4,24,1594180789389,18.7,UTC+0900,,24,1594180800000,1.5424372,CHxXcBbd2u,1594180740000,com.sec.android.app.shealth,1594180795567,4d68ad41-e9fc-43e5-bfaa-7218302e4801,0.7299998,,
10056,6,4,23,1593737250256,25.42,UTC+0900,,29,1593737160000,2.5277777,CHxXcBbd2u,1593737100000,com.sec.android.app.shealth,1593737250256,0fa0306e-33df-4d56-aa88-2e6d189c0118,1.23,,
52826,0,4,87,1594032994462,84.45002,UTC+0900,,115,1594033020000,1.59864,CHxXcBbd2u,1594032960000,com.sec.android.app.shealth,1594033029160,0c888831-39ae-47c4-ace9-ae6b0a567e95,3.4499989,,
10748,0,4,20,1593737250302,14.63,UTC+0900,,20,1593737220000,1.3611112,CHxXcBbd2u,1593737160000,com.sec.android.app.shealth,1593737250302,45de4ea1-b04b-492b-a521-f4c9272ec2b6,0.72,,
13094,0,4,24,1594183143209,18.55,UTC+0900,,24,1594183140000,1.4166666,CHxXcBbd2u,1594183080000,com.sec.android.app.shealth,1594183143209,819884e9-d0ee-45c2-a5fa-8e8a66fd750e,0.82,,
20192,0,4,46,1593874330361,37.58,UTC+0900,,46,1593873540000,1.8611112,CHxXcBbd2u,1593873480000,com.sec.android.app.shealth,1593874330361,cc560dbb-fd5e-4a26-a0e2-3b28ddb1f965,1.45,,
24000,0,4,46,1594033029180,35.560005,UTC+0900,,46,1594033080000,1.481657,CHxXcBbd2u,1594033020000,com.sec.android.app.shealth,1594033119016,14f0e7aa-0075-4a77-91af-1e4ccc96d231,1.4399996,,
43195,0,4,111,1593874330393,91.19,UTC+0900,,111,1593873600000,2.1111112,CHxXcBbd2u,1593873540000,com.sec.android.app.shealth,1593874330393,32772494-59d3-4438-89f1-be56cfb37a1f,3.42,,
6522,0,4,15,1593737703126,12.14,UTC+0900,,15,1593737700000,1.8611112,CHxXcBbd2u,1593737640000,com.sec.android.app.shealth,1593737703126,5eab1565-8717-41d4-8337-ac681198245c,0.48,,
415,0,4,1,1593874330420,0.82,UTC+0900,,1,1593873660000,1.9722222,CHxXcBbd2u,1593873600000,com.sec.android.app.shealth,1593874330420,31d2cb5f-e232-44d3-a77f-2362e5469c04,0.03,,
8625,18,4,14,1593738905117,36.66,UTC+0900,,32,1593737760000,4.2500005,CHxXcBbd2u,1593737700000,com.sec.android.app.shealth,1593738905117,5d25723f-401c-43e1-b318-97bf33e37e61,2.26,,
34948,0,4,62,1594033119039,47.13,UTC+0900,,62,1594033140000,1.3485548,CHxXcBbd2u,1594033080000,com.sec.android.app.shealth,1594033169039,8dd9672a-4a18-4177-8a40-db924e8cde32,2.1899998,,
32543,0,4,47,1593874650231,43.620007,UTC+0900,,62,1593874680000,1.340356,CHxXcBbd2u,1593874620000,com.sec.android.app.shealth,1593874695178,2a45e3a0-efa2-46a7-bc92-2fe34d8418f8,2.7799997,,
8753,2,4,16,1593738905146,17.75,UTC+0900,,18,1593737820000,2.0277777,CHxXcBbd2u,1593737760000,com.sec.android.app.shealth,1593738905146,13c77a31-fc6d-44b9-a076-2e1033284a6a,0.97,,
51224,0,4,92,1593874695208,71.01999,UTC+0900,,92,1593874740000,1.3864471,CHxXcBbd2u,1593874680000,com.sec.android.app.shealth,1593874739915,3aa966ed-e48c-4ce6-b50e-86bc99c68953,3.5099983,,
10491,0,4,21,1593738905181,16.32,UTC+0900,,21,1593738840000,1.5555556,CHxXcBbd2u,1593738780000,com.sec.android.app.shealth,1593738905181,3d1aa942-9787-412b-a0fc-0bc51acc9724,0.7,,
57388,0,4,103,1593874740484,78.24998,UTC+0900,,103,1593874800000,1.3635129,CHxXcBbd2u,1593874740000,com.sec.android.app.shealth,1593874799449,a043c2c4-f016-45cd-82dc-21a52b0c68fe,4.1199975,,
0,0,4,3,1593839160325,0.0,UTC+0900,,0,1593839220000,0.0,CHxXcBbd2u,1593839160000,com.sec.android.app.shealth,1593839160325,a6d82dfc-3b3d-4ac5-9d58-53786eab4439,0.0,,
3797,1,4,9,1594183146631,9.040001,UTC+0900,,10,1594183200000,2.3805184,CHxXcBbd2u,1594183140000,com.sec.android.app.shealth,1594183149064,63bdb616-48ba-4a7d-9efb-f24b42004aa0,0.39000002,,
9806,0,4,24,1593740110119,19.34,UTC+0900,,24,1593739920000,1.9722222,CHxXcBbd2u,1593739860000,com.sec.android.app.shealth,1593740110119,fc80e154-352f-483a-ae48-bf17fb90ed6d,0.77,,
17861,0,4,35,1594033286468,27.21,UTC+0900,,35,1594033320000,1.5233625,CHxXcBbd2u,1594033260000,com.sec.android.app.shealth,1594033304089,c519a26d-0883-4c54-8b96-ed2667a64f1e,1.0999999,,
5887,0,4,13,1593839759556,10.63,UTC+0900,,13,1593839760000,1.8055556,CHxXcBbd2u,1593839700000,com.sec.android.app.shealth,1593839759556,bc31d08f-6799-4003-843e-96a5ef60ef4f,0.4,,
8848,0,4,17,1594033556408,13.0599985,UTC+0900,,17,1594033560000,1.475974,CHxXcBbd2u,1594033500000,com.sec.android.app.shealth,1594033558755,5f69b8a3-7719-4817-8bb5-83ce79edee76,0.55999994,,
11193,0,4,21,1593742742323,16.48,UTC+0900,,21,1593741960000,1.4722222,CHxXcBbd2u,1593741900000,com.sec.android.app.shealth,1593742742323,289023fe-f676-450f-a1f3-3638c9de3a77,0.7,,
6740,0,4,15,1593743714110,12.17,UTC+0900,,15,1593743220000,1.8055556,CHxXcBbd2u,1593743160000,com.sec.android.app.shealth,1593743714110,7d64d29e-6168-4cf3-aa6d-824524ed0c50,0.52,,
4916,0,4,10,1594033560273,7.8499994,UTC+0900,,10,1594033620000,1.5966176,CHxXcBbd2u,1594033560000,com.sec.android.app.shealth,1594033566453,084bd48c-4918-4a92-9652-6f90af13c928,0.32,,
10262,0,4,25,1593839876933,20.24,UTC+0900,,25,1593839880000,1.9722222,CHxXcBbd2u,1593839820000,com.sec.android.app.shealth,1593839876933,29f7b1d6-acbd-49bd-b853-bfcb2690360f,0.81,,
34805,0,4,66,1593874800075,50.72998,UTC+0900,,66,1593874860000,1.4575222,CHxXcBbd2u,1593874800000,com.sec.android.app.shealth,1593874859641,b0dbc8a0-d034-4d9a-8690-4c7192f6f306,2.1799989,,
44133,0,4,85,1594034591141,66.02001,UTC+0900,,85,1594034640000,1.4959143,CHxXcBbd2u,1594034580000,com.sec.android.app.shealth,1594034681641,c4972ba0-3b23-4c1c-bdd1-f84381cebbbc,2.7299993,,
28477,0,4,57,1594034791666,45.09,UTC+0900,,57,1594034760000,1.5833334,CHxXcBbd2u,1594034700000,com.sec.android.app.shealth,1594034791666,edce437e-2795-4173-9740-69f17218d3e6,1.78,,
42846,0,4,85,1593839901920,66.27001,UTC+0900,,85,1593839940000,1.5466827,CHxXcBbd2u,1593839880000,com.sec.android.app.shealth,1593839973850,86404d57-ff26-4187-85a4-c26bb4d12fc0,2.6799986,,
57041,0,4,113,1594034791693,90.18999,UTC+0900,,115,1594034820000,1.5811355,CHxXcBbd2u,1594034760000,com.sec.android.app.shealth,1594034839737,33ffda84-cdce-428c-a2be-960fcb119eb0,3.4499998,,
