com.samsung.health.step_count,1140029,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
0.859263,com.sec.android.app.shealth,17,,32400000,2020. 07. 09. 12:17:00,0.858345,sZOKHxE5f1,,2020. 07. 09. 12:18:00,15942646-0000-0000-F100-942646200000,12.662581,2020. 07. 09. 14:23:56,2020. 07. 09. 14:23:56,
0.794081,com.sec.android.app.shealth,8,,32400000,2020. 07. 09. 12:18:00,0.292700,sZOKHxE5f1,,2020. 07. 09. 12:19:00,15942646-0000-0000-F100-942646800000,4.114231,2020. 07. 09. 14:23:56,2020. 07. 09. 14:23:56,
0.943470,com.sec.android.app.shealth,11,,32400000,2020. 07. 09. 12:19:00,0.324446,sZOKHxE5f1,,2020. 07. 09. 12:20:00,15942647-0000-0000-F100-942647400000,5.489937,2020. 07. 09. 14:23:56,2020. 07. 09. 14:23:56,
0.950844,com.sec.android.app.shealth,66,,32400000,2020. 07. 09. 12:33:00,3.260127,sZOKHxE5f1,,2020. 07. 09. 12:34:00,15942655-0000-0000-F100-942655800000,47.927292,2020. 07. 09. 14:23:56,2020. 07. 09. 14:23:56,
1.131632,com.sec.android.app.shealth,96,,32400000,2020. 07. 09. 12:34:00,4.373161,sZOKHxE5f1,,2020. 07. 09. 12:35:00,15942656-0000-0000-F100-942656400000,68.303963,2020. 07. 09. 14:23:56,2020. 07. 09. 14:23:56,
1.110989,com.sec.android.app.shealth,92,,32400000,2020. 07. 09. 12:35:00,4.248514,sZOKHxE5f1,,2020. 07. 09. 12:36:00,15942657-0000-0000-F100-942657000000,66.426117,2020. 07. 09. 14:23:56,2020. 07. 09. 14:23:56,
0.800568,com.sec.android.app.shealth,67,,32400000,2020. 07. 09. 12:36:00,3.470132,sZOKHxE5f1,,2020. 07. 09. 12:37:00,15942657-0000-0000-F100-942657600000,47.404392,2020. 07. 09. 14:23:56,2020. 07. 09. 14:23:56,
0.633914,com.sec.android.app.shealth,56,,32400000,2020. 07. 09. 12:37:00,3.103980,sZOKHxE5f1,,2020. 07. 09. 12:38:00,15942658-0000-0000-F100-942658200000,38.435318,2020. 07. 09. 14:23:56,2020. 07. 09. 14:23:56,
0.988528,com.sec.android.app.shealth,74,,32400000,2020. 07. 09. 12:38:00,3.340204,sZOKHxE5f1,,2020. 07. 09. 12:39:00,15942658-0000-0000-F100-942658800000,50.174782,2020. 07. 09. 14:23:56,2020. 07. 09. 14:23:56,
1.462227,com.sec.android.app.shealth,18,,32400000,2020. 07. 09. 13:38:00,0.695491,sZOKHxE5f1,,2020. 07. 09. 13:39:00,15942694-0000-0000-F100-942694800000,13.091505,2020. 07. 09. 14:23:56,2020. 07. 09. 14:23:56,
0.269354,com.sec.android.app.shealth,8,,32400000,2020. 07. 09. 13:39:00,0.616067,sZOKHxE5f1,,2020. 07. 09. 13:40:00,15942695-0000-0000-F100-942695400000,4.802083,2020. 07. 09. 14:23:57,2020. 07. 09. 14:23:57,
0.085920,com.sec.android.app.shealth,2,,32400000,2020. 07. 09. 13:53:00,0.312876,sZOKHxE5f1,,2020. 07. 09. 13:54:00,15942703-0000-0000-F100-942703800000,0.988390,2020. 07. 09. 14:23:57,2020. 07. 09. 14:23:57,
1.472222,com.sec.android.app.shealth,82,230002,32400000,2020. 07. 08. 11:19:00,3.880000,ITeeWLY/e8,,2020. 07. 08. 11:19:59,8f8a7696-5d90-f1a3-3c02-6e79cd53a3e2,63.980000,2020. 07. 08. 11:21:09,2020. 07. 08. 11:21:09,
1.805556,com.sec.android.app.shealth,48,230002,32400000,2020. 07. 08. 11:20:00,2.230000,ITeeWLY/e8,,2020. 07. 08. 11:20:59,bb1ff832-4995-be8d-8941-cd07c928c6ef,38.940000,2020. 07. 08. 11:21:10,2020. 07. 08. 11:21:10,
1.555556,com.sec.android.app.shealth,12,230002,32400000,2020. 07. 08. 11:22:00,0.530000,ITeeWLY/e8,,2020. 07. 08. 11:22:59,5ed6cdbc-e716-0cee-85bb-910eda3140e2,9.610000,2020. 07. 08. 11:24:45,2020. 07. 08. 11:24:45,
1.777778,com.sec.android.app.shealth,12,230002,32400000,2020. 07. 08. 11:25:00,0.490000,ITeeWLY/e8,,2020. 07. 08. 11:25:59,49eca006-e8b4-d714-a617-3c983615042b,9.810000,2020. 07. 08. 11:35:01,2020. 07. 08. 11:35:01,
1.444444,com.sec.android.app.shealth,12,230002,32400000,2020. 07. 08. 11:44:00,0.470000,ITeeWLY/e8,,2020. 07. 08. 11:44:59,7c571ee0-c563-f42b-d059-ed8bd7d02cb0,9.480000,2020. 07. 08. 11:44:51,2020. 07. 08. 11:44:51,
1.166667,com.sec.android.app.shealth,25,230002,32400000,2020. 07. 08. 12:18:00,1.110000,ITeeWLY/e8,,2020. 07. 08. 12:18:59,b731e37e-dcf0-7329-095b-ad867b73bfdc,18.410000,2020. 07. 08. 12:40:18,2020. 07. 08. 12:40:18,
1.416667,com.sec.android.app.shealth,101,230002,32400000,2020. 07. 08. 12:19:00,4.890000,ITeeWLY/e8,,2020. 07. 08. 12:19:59,3aa55c59-dcba-d5b9-9e1b-2ca7adbca2e6,72.380000,2020. 07. 08. 12:40:22,2020. 07. 08. 12:40:22,
1.388889,com.sec.android.app.shealth,102,230002,32400000,2020. 07. 08. 12:20:00,4.800000,ITeeWLY/e8,,2020. 07. 08. 12:20:59,677d3b6c-9504-7bc1-e9d7-62a9d72468e6,77.340000,2020. 07. 08. 12:42:16,2020. 07. 08. 12:42:16,
1.527778,com.sec.android.app.shealth,114,230002,32400000,2020. 07. 08. 12:21:00,5.170000,ITeeWLY/e8,,2020. 07. 08. 12:21:59,b076886a-b099-bd91-2333-4da250ccde1c,87.360000,2020. 07. 08. 12:42:16,2020. 07. 08. 12:42:16,
1.500000,com.sec.android.app.shealth,109,230002,32400000,2020. 07. 08. 12:22:00,5.260000,ITeeWLY/e8,,2020. 07. 08. 12:22:59,403e29a7-486d-32a5-5a8d-eddcdb601ec2,84.170000,2020. 07. 08. 12:42:16,2020. 07. 08. 12:42:16,
1.472222,com.sec.android.app.shealth,103,230002,32400000,2020. 07. 08. 12:23:00,5.130000,ITeeWLY/e8,,2020. 07. 08. 12:23:59,d11c2116-dc3c-eb52-8621-c7365c7cd386,80.960000,2020. 07. 08. 12:42:16,2020. 07. 08. 12:42:16,
1.608603,com.sec.android.app.shealth,45,230002,32400000,2020. 07. 08. 12:24:00,2.050000,ITeeWLY/e8,,2020. 07. 08. 12:24:59,fab487fd-e00f-64f0-733b-dadc15e5e797,35.990000,2020. 07. 08. 12:42:16,2020. 07. 08. 13:42:20,
1.555556,com.sec.android.app.shealth,46,230002,32400000,2020. 07. 08. 12:26:00,2.210000,ITeeWLY/e8,,2020. 07. 08. 12:26:59,a60f8f12-bfec-ea04-6dea-fcb011c1a4e0,36.510000,2020. 07. 08. 13:42:20,2020. 07. 08. 13:42:20,
0.972222,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 08. 12:37:00,0.720000,ITeeWLY/e8,,2020. 07. 08. 12:37:59,dabb36ca-82b9-403b-943e-4773600085b7,6.930000,2020. 07. 08. 13:42:22,2020. 07. 08. 13:42:22,
1.480518,com.sec.android.app.shealth,104,230002,32400000,2020. 07. 08. 12:38:00,4.850000,ITeeWLY/e8,,2020. 07. 08. 12:38:59,e59b15d4-2669-b4f6-26c6-1f92b5a18ed0,81.349000,2020. 07. 08. 13:42:22,2020. 07. 08. 13:42:27,
1.522954,com.sec.android.app.shealth,99,230002,32400000,2020. 07. 08. 12:39:00,4.540000,ITeeWLY/e8,,2020. 07. 08. 12:39:59,80d5a098-c468-d6bc-73a4-0f186ece9413,78.580000,2020. 07. 08. 13:42:27,2020. 07. 08. 13:42:28,
1.343392,com.sec.android.app.shealth,100,230002,32400000,2020. 07. 08. 12:40:00,5.140000,ITeeWLY/e8,,2020. 07. 08. 12:40:59,9b20b490-c1bf-2666-7b82-36ae3a90166a,75.700000,2020. 07. 08. 13:42:28,2020. 07. 08. 13:42:29,
1.500000,com.sec.android.app.shealth,105,230002,32400000,2020. 07. 08. 12:41:00,5.060000,ITeeWLY/e8,,2020. 07. 08. 12:41:59,1f099764-817a-928d-8076-5b646a5cc500,83.290000,2020. 07. 08. 13:42:29,2020. 07. 08. 13:42:29,
1.597072,com.sec.android.app.shealth,96,230002,32400000,2020. 07. 08. 12:42:00,4.590000,ITeeWLY/e8,,2020. 07. 08. 12:42:59,c2fcc03d-3a92-64b6-cec2-8716fb81b4e7,73.150000,2020. 07. 08. 13:42:29,2020. 07. 08. 13:42:30,
1.902756,com.sec.android.app.shealth,33,230002,32400000,2020. 07. 08. 12:48:00,1.710000,ITeeWLY/e8,,2020. 07. 08. 12:48:59,9ce4da02-dff3-0db1-c539-c6fa8c0ce5d6,31.500000,2020. 07. 08. 13:42:30,2020. 07. 08. 13:42:37,
1.694444,com.sec.android.app.shealth,30,230002,32400000,2020. 07. 08. 12:49:00,1.450000,ITeeWLY/e8,,2020. 07. 08. 12:49:59,99be7e3c-7282-3c4d-6a7b-b22483d3698d,24.050000,2020. 07. 08. 13:42:37,2020. 07. 08. 13:42:37,
1.472222,com.sec.android.app.shealth,50,230002,32400000,2020. 07. 08. 12:50:00,2.350000,ITeeWLY/e8,,2020. 07. 08. 12:50:59,457142ba-7622-122f-c8ec-6635234cd7aa,39.250000,2020. 07. 08. 13:42:37,2020. 07. 08. 13:42:37,
1.500000,com.sec.android.app.shealth,39,230002,32400000,2020. 07. 08. 12:51:00,1.870000,ITeeWLY/e8,,2020. 07. 08. 12:51:59,1f9ce6ab-9155-35e2-31ee-9d591b757fc6,30.540000,2020. 07. 08. 13:42:37,2020. 07. 08. 13:42:37,
1.444444,com.sec.android.app.shealth,26,230002,32400000,2020. 07. 08. 13:38:00,1.160000,ITeeWLY/e8,,2020. 07. 08. 13:38:59,fab06c7b-87d2-3a28-c61d-4ee6a9d54dfb,20.170000,2020. 07. 08. 13:45:31,2020. 07. 08. 13:45:31,
1.685076,com.sec.android.app.shealth,33,230002,32400000,2020. 07. 08. 13:40:00,1.500000,ITeeWLY/e8,,2020. 07. 08. 13:40:59,2789ee57-2646-c109-1a2b-6cb216c8d303,26.500000,2020. 07. 08. 13:45:38,2020. 07. 08. 13:45:44,
1.472222,com.sec.android.app.shealth,70,230002,32400000,2020. 07. 08. 13:55:00,3.300000,ITeeWLY/e8,,2020. 07. 08. 13:55:59,569ed365-e7b0-95c2-809f-112ead2ff4b7,54.840000,2020. 07. 08. 13:57:47,2020. 07. 08. 13:57:47,
1.166667,com.sec.android.app.shealth,17,230002,32400000,2020. 07. 08. 13:56:00,0.890000,ITeeWLY/e8,,2020. 07. 08. 13:56:59,9e6e1738-1a05-3dac-4cb7-491d1cd24f6c,12.350000,2020. 07. 08. 13:57:47,2020. 07. 08. 13:57:47,
1.333333,com.sec.android.app.shealth,18,230002,32400000,2020. 07. 08. 14:04:00,0.880000,ITeeWLY/e8,,2020. 07. 08. 14:04:59,ab0664ae-a0bc-1d55-f938-66aad8d804bd,13.730000,2020. 07. 08. 14:05:24,2020. 07. 08. 14:05:24,
1.361111,com.sec.android.app.shealth,48,230002,32400000,2020. 07. 08. 15:15:00,2.280000,ITeeWLY/e8,,2020. 07. 08. 15:15:59,41b75d64-8743-787e-ab7e-9e8070e8010d,36.770000,2020. 07. 08. 15:55:48,2020. 07. 08. 15:55:48,
1.694444,com.sec.android.app.shealth,21,230002,32400000,2020. 07. 08. 15:20:00,0.950000,ITeeWLY/e8,,2020. 07. 08. 15:20:59,e94214ec-efe8-175c-dc6a-ef56fd54bf55,16.950000,2020. 07. 08. 15:57:12,2020. 07. 08. 15:57:12,
1.500000,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 08. 15:28:00,0.400000,ITeeWLY/e8,,2020. 07. 08. 15:28:59,0eff7e4b-cbc4-e7d8-ebdf-ef1474e40cdc,7.900000,2020. 07. 08. 15:57:42,2020. 07. 08. 15:57:42,
0.888889,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 08. 15:29:00,0.580000,ITeeWLY/e8,,2020. 07. 08. 15:29:59,72e3d802-964f-e2f5-2353-606e43b2c468,6.930000,2020. 07. 08. 15:57:43,2020. 07. 08. 15:57:43,
1.716247,com.sec.android.app.shealth,6,230002,32400000,2020. 07. 08. 15:38:00,0.290000,ITeeWLY/e8,,2020. 07. 08. 15:38:59,b2a5ccba-3e2e-cac8-7ac5-fa80f353cbf4,4.840000,2020. 07. 08. 15:57:45,2020. 07. 08. 16:04:03,
1.420613,com.sec.android.app.shealth,16,230002,32400000,2020. 07. 08. 15:39:00,0.820000,ITeeWLY/e8,,2020. 07. 08. 15:39:59,1552eb5f-1ba8-7a68-d6b5-41f7f07a81c3,12.320000,2020. 07. 08. 15:58:13,2020. 07. 08. 16:04:03,
1.616074,com.sec.android.app.shealth,15,230002,32400000,2020. 07. 09. 08:41:00,0.750000,ITeeWLY/e8,,2020. 07. 09. 08:41:59,46a9c640-ddaa-8f08-6776-7da7017e4d0d,11.990000,2020. 07. 09. 08:41:54,2020. 07. 09. 08:41:59,
1.551594,com.sec.android.app.shealth,119,230002,32400000,2020. 07. 09. 08:42:00,5.950000,ITeeWLY/e8,,2020. 07. 09. 08:42:59,e255671d-cd97-7087-4ae0-0ee0deba20d6,94.530000,2020. 07. 09. 08:42:00,2020. 07. 09. 08:43:12,
1.962613,com.sec.android.app.shealth,128,230002,32400000,2020. 07. 09. 08:43:00,8.210000,ITeeWLY/e8,,2020. 07. 09. 08:43:59,d233bc9d-87ad-e956-6703-f59a774d9f8c,111.340000,2020. 07. 09. 08:43:12,2020. 07. 09. 08:44:26,
1.516912,com.sec.android.app.shealth,114,230002,32400000,2020. 07. 09. 08:44:00,5.550000,ITeeWLY/e8,,2020. 07. 09. 08:44:59,b0365210-cc3c-324d-11c3-131518b538b9,90.470000,2020. 07. 09. 08:44:26,2020. 07. 09. 08:50:23,
1.416667,com.sec.android.app.shealth,102,230002,32400000,2020. 07. 09. 08:45:00,4.990000,ITeeWLY/e8,,2020. 07. 09. 08:45:59,70cd0e81-0123-d6f8-7393-e050bdf51179,79.400000,2020. 07. 09. 08:50:23,2020. 07. 09. 08:50:23,
1.277778,com.sec.android.app.shealth,99,230002,32400000,2020. 07. 09. 08:46:00,6.170000,ITeeWLY/e8,,2020. 07. 09. 08:46:59,0737ef77-3b22-cfcb-8651-1ffae55acd5f,65.590000,2020. 07. 09. 08:50:23,2020. 07. 09. 08:50:23,
1.138889,com.sec.android.app.shealth,79,230002,32400000,2020. 07. 09. 08:47:00,6.220000,ITeeWLY/e8,,2020. 07. 09. 08:47:59,6fbe33e3-4b00-f1c2-4482-ba07fba81c3b,43.330000,2020. 07. 09. 08:50:23,2020. 07. 09. 08:50:23,
1.194444,com.sec.android.app.shealth,94,230002,32400000,2020. 07. 09. 08:48:00,4.990000,ITeeWLY/e8,,2020. 07. 09. 08:48:59,73f87793-1295-ee8e-34c3-9a0d6dfa2cd9,66.410000,2020. 07. 09. 08:50:23,2020. 07. 09. 08:50:23,
1.333333,com.sec.android.app.shealth,100,230002,32400000,2020. 07. 09. 08:49:00,5.370000,ITeeWLY/e8,,2020. 07. 09. 08:49:59,a2e9423e-bcf9-69e5-63f2-e1a7f2d9ab37,73.440000,2020. 07. 09. 08:50:23,2020. 07. 09. 08:50:23,
1.364158,com.sec.android.app.shealth,99,230002,32400000,2020. 07. 09. 08:50:00,8.020000,ITeeWLY/e8,,2020. 07. 09. 08:50:59,2947be16-6860-d255-cbe5-57f948a4ba2b,50.710000,2020. 07. 09. 08:50:23,2020. 07. 09. 08:51:06,
1.378888,com.sec.android.app.shealth,110,230002,32400000,2020. 07. 09. 08:51:00,7.350000,ITeeWLY/e8,,2020. 07. 09. 08:51:59,a93e9eb5-e496-63e7-534f-c1d94b4bff70,74.150000,2020. 07. 09. 08:51:06,2020. 07. 09. 08:52:02,
1.441899,com.sec.android.app.shealth,107,230002,32400000,2020. 07. 09. 08:52:00,5.800000,ITeeWLY/e8,,2020. 07. 09. 08:52:59,d54d2993-3549-59c5-fc0a-c4de1ae81925,77.960000,2020. 07. 09. 08:52:02,2020. 07. 09. 08:54:22,
1.305556,com.sec.android.app.shealth,35,230002,32400000,2020. 07. 09. 08:53:00,2.120000,ITeeWLY/e8,,2020. 07. 09. 08:53:59,fb66d47b-557e-bb94-81fc-fa9eeb783777,24.950000,2020. 07. 09. 08:54:22,2020. 07. 09. 08:54:22,
1.722222,com.sec.android.app.shealth,24,230002,32400000,2020. 07. 09. 08:54:00,1.140000,ITeeWLY/e8,,2020. 07. 09. 08:54:59,71c9c54a-e3dd-c724-9c0a-85751465292c,19.520000,2020. 07. 09. 08:55:00,2020. 07. 09. 08:55:00,
1.954795,com.sec.android.app.shealth,32,230002,32400000,2020. 07. 09. 08:55:00,1.580000,ITeeWLY/e8,,2020. 07. 09. 08:55:59,691b1481-23d0-349e-4b6e-1da297dfd7c0,27.890000,2020. 07. 09. 08:55:07,2020. 07. 09. 08:55:35,
1.444444,com.sec.android.app.shealth,14,230002,32400000,2020. 07. 09. 08:56:00,0.660000,ITeeWLY/e8,,2020. 07. 09. 08:56:59,cf65b489-f917-e494-e059-2348683b0520,10.980000,2020. 07. 09. 08:56:50,2020. 07. 09. 08:56:50,
1.444444,com.sec.android.app.shealth,13,230002,32400000,2020. 07. 09. 08:59:00,0.610000,ITeeWLY/e8,,2020. 07. 09. 08:59:59,1a6d1ea4-7558-2b01-ffa7-7f4f44c268b3,10.200000,2020. 07. 09. 08:59:50,2020. 07. 09. 08:59:50,
1.722222,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 09. 09:00:00,0.440000,ITeeWLY/e8,,2020. 07. 09. 09:00:59,8cac4ab3-f6d1-d8a0-d4ae-19b5c0bf6b9a,8.080000,2020. 07. 09. 09:02:11,2020. 07. 09. 09:02:11,
1.638889,com.sec.android.app.shealth,36,230002,32400000,2020. 07. 09. 09:01:00,1.720000,ITeeWLY/e8,,2020. 07. 09. 09:01:59,c685c319-3f53-e95e-1abc-eaf89585afbe,28.660000,2020. 07. 09. 09:02:11,2020. 07. 09. 09:02:11,
1.194444,com.sec.android.app.shealth,17,230002,32400000,2020. 07. 09. 09:02:00,0.850000,ITeeWLY/e8,,2020. 07. 09. 09:02:59,1c34045e-77e3-915a-e28c-c9f488959514,12.620000,2020. 07. 09. 09:02:11,2020. 07. 09. 09:02:11,
0.916667,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 09. 09:08:00,0.530000,ITeeWLY/e8,,2020. 07. 09. 09:08:59,8075e0ba-327d-0865-392f-5631d081f46b,7.710000,2020. 07. 09. 09:11:21,2020. 07. 09. 09:11:21,
1.583333,com.sec.android.app.shealth,15,230002,32400000,2020. 07. 09. 09:11:00,0.730000,ITeeWLY/e8,,2020. 07. 09. 09:11:59,084e0285-4dc9-64c6-10b9-2a233fa7f02b,11.940000,2020. 07. 09. 09:11:21,2020. 07. 09. 09:11:21,
1.750000,com.sec.android.app.shealth,40,230002,32400000,2020. 07. 09. 09:13:00,1.870000,ITeeWLY/e8,,2020. 07. 09. 09:13:59,ce7dd1a6-eea8-6cfe-5b5d-0a67128fe43b,32.670000,2020. 07. 09. 09:13:47,2020. 07. 09. 09:13:47,
2.194444,com.sec.android.app.shealth,11,230002,32400000,2020. 07. 09. 09:15:00,0.760000,ITeeWLY/e8,,2020. 07. 09. 09:15:59,7dd1d747-090c-4de1-6f3e-7619c2d5e5b0,9.910000,2020. 07. 09. 09:22:13,2020. 07. 09. 09:22:13,
1.421919,com.sec.android.app.shealth,42,230002,32400000,2020. 07. 09. 09:40:00,2.040000,ITeeWLY/e8,,2020. 07. 09. 09:40:59,d17d141b-ebc5-0cc0-20b2-1acaf76ebc95,32.440000,2020. 07. 09. 09:40:40,2020. 07. 09. 09:51:21,
2.000000,com.sec.android.app.shealth,13,230002,32400000,2020. 07. 09. 09:50:00,0.600000,ITeeWLY/e8,,2020. 07. 09. 09:50:59,86c9892c-edf4-d10a-78b8-c6ecbf3cbb70,11.090000,2020. 07. 09. 09:51:21,2020. 07. 09. 09:51:21,
1.494058,com.sec.android.app.shealth,38,230002,32400000,2020. 07. 09. 09:51:00,1.850000,ITeeWLY/e8,,2020. 07. 09. 09:51:59,fe874136-6b19-7177-d802-eac2dc6c9648,29.660000,2020. 07. 09. 09:51:21,2020. 07. 09. 09:52:17,
2.111111,com.sec.android.app.shealth,16,230002,32400000,2020. 07. 09. 09:52:00,0.890000,ITeeWLY/e8,,2020. 07. 09. 09:52:59,64cb86b1-acdf-3a50-088f-f4aabd686ee6,13.240000,2020. 07. 09. 09:52:17,2020. 07. 09. 09:52:17,
1.527778,com.sec.android.app.shealth,29,230002,32400000,2020. 07. 09. 10:52:00,1.340000,ITeeWLY/e8,,2020. 07. 09. 10:52:59,61f05f2e-319e-3dd1-27d9-a93559b80143,22.910000,2020. 07. 09. 10:53:03,2020. 07. 09. 10:53:03,
1.556560,com.sec.android.app.shealth,104,230002,32400000,2020. 07. 09. 10:53:00,4.890000,ITeeWLY/e8,,2020. 07. 09. 10:53:59,6f3cba96-f6b2-a0bf-3d6c-65fd7c76d2c1,75.590000,2020. 07. 09. 10:53:03,2020. 07. 09. 10:55:00,
1.500000,com.sec.android.app.shealth,91,230002,32400000,2020. 07. 09. 10:54:00,4.340000,ITeeWLY/e8,,2020. 07. 09. 10:54:59,da566f52-89d8-8fb0-5bbd-ecc701bfadec,70.600000,2020. 07. 09. 10:55:00,2020. 07. 09. 10:55:00,
1.500000,com.sec.android.app.shealth,37,230002,32400000,2020. 07. 09. 11:01:00,1.740000,ITeeWLY/e8,,2020. 07. 09. 11:01:59,7b576448-0e93-6c16-b4bc-8c6e0ead253f,28.920000,2020. 07. 09. 11:07:25,2020. 07. 09. 11:07:25,
1.777778,com.sec.android.app.shealth,31,230002,32400000,2020. 07. 09. 11:08:00,1.450000,ITeeWLY/e8,,2020. 07. 09. 11:08:59,4de09567-5943-2b3e-e52f-78530ec94c66,25.390000,2020. 07. 09. 11:10:29,2020. 07. 09. 11:10:29,
1.194444,com.sec.android.app.shealth,14,230002,32400000,2020. 07. 09. 11:16:00,0.680000,ITeeWLY/e8,,2020. 07. 09. 11:16:59,1d3f1590-85b5-a379-153e-f9c4e8f5ab4b,10.330000,2020. 07. 09. 11:20:25,2020. 07. 09. 11:20:25,
1.277778,com.sec.android.app.shealth,91,230002,32400000,2020. 07. 09. 11:17:00,4.460000,ITeeWLY/e8,,2020. 07. 09. 11:17:59,2a231ba3-a3b0-46fa-23dd-eff7d0871f41,69.060000,2020. 07. 09. 11:20:25,2020. 07. 09. 11:20:25,
1.305556,com.sec.android.app.shealth,75,230002,32400000,2020. 07. 09. 11:18:00,3.640000,ITeeWLY/e8,,2020. 07. 09. 11:18:59,5b08230b-e841-8e0b-01b5-f5fed518552a,57.380000,2020. 07. 09. 11:20:25,2020. 07. 09. 11:20:25,
1.333333,com.sec.android.app.shealth,22,230002,32400000,2020. 07. 09. 11:20:00,1.090000,ITeeWLY/e8,,2020. 07. 09. 11:20:59,2da973f4-efde-bf4d-8466-63e88d0967fb,16.800000,2020. 07. 09. 11:20:25,2020. 07. 09. 11:20:25,
1.516830,com.sec.android.app.shealth,64,230002,32400000,2020. 07. 09. 11:45:00,3.090000,ITeeWLY/e8,,2020. 07. 09. 11:45:59,d98d3841-d46c-5cf6-8c45-36128de86d77,50.680000,2020. 07. 09. 11:45:41,2020. 07. 09. 11:55:00,
1.638889,com.sec.android.app.shealth,40,230002,32400000,2020. 07. 09. 11:46:00,1.830000,ITeeWLY/e8,,2020. 07. 09. 11:46:59,10ab9c16-cb91-1020-319e-1ce79509677a,31.980000,2020. 07. 09. 11:55:00,2020. 07. 09. 11:55:00,
1.638889,com.sec.android.app.shealth,33,230002,32400000,2020. 07. 09. 12:02:00,1.550000,ITeeWLY/e8,,2020. 07. 09. 12:02:59,09ba221c-a244-237a-993d-02047092d75e,25.760000,2020. 07. 09. 12:08:19,2020. 07. 09. 12:08:19,
1.638889,com.sec.android.app.shealth,10,230002,32400000,2020. 07. 09. 12:03:00,0.470000,ITeeWLY/e8,,2020. 07. 09. 12:03:59,a5e7f078-4cc7-c274-e813-e999dc2cf2e0,8.020000,2020. 07. 09. 12:08:19,2020. 07. 09. 12:08:19,
1.527778,com.sec.android.app.shealth,26,230002,32400000,2020. 07. 09. 12:04:00,1.220000,ITeeWLY/e8,,2020. 07. 09. 12:04:59,3d942c9f-5e12-5ba9-b25f-a016db4a094c,20.450000,2020. 07. 09. 12:08:19,2020. 07. 09. 12:08:19,
1.805556,com.sec.android.app.shealth,30,230002,32400000,2020. 07. 09. 12:12:00,1.410000,ITeeWLY/e8,,2020. 07. 09. 12:12:59,40fe33c6-fed4-2ec4-183f-70482d3cccbb,24.320000,2020. 07. 09. 12:14:51,2020. 07. 09. 12:14:51,
1.555556,com.sec.android.app.shealth,102,230002,32400000,2020. 07. 09. 12:13:00,4.680000,ITeeWLY/e8,,2020. 07. 09. 12:13:59,244e61cd-6255-e1b9-3b00-a6243a93f37e,73.080000,2020. 07. 09. 12:14:51,2020. 07. 09. 12:14:51,
1.511365,com.sec.android.app.shealth,114,230002,32400000,2020. 07. 09. 12:14:00,5.430000,ITeeWLY/e8,,2020. 07. 09. 12:14:59,2f651291-0094-d455-5b8b-fe99f6056edd,88.860000,2020. 07. 09. 12:14:51,2020. 07. 09. 12:15:00,
1.472222,com.sec.android.app.shealth,110,230002,32400000,2020. 07. 09. 12:15:00,4.630000,ITeeWLY/e8,,2020. 07. 09. 12:15:59,ae1e25ab-328c-abcd-9e8b-9a674189be7d,78.480000,2020. 07. 09. 12:22:01,2020. 07. 09. 12:22:01,
1.416667,com.sec.android.app.shealth,103,230002,32400000,2020. 07. 09. 12:16:00,4.750000,ITeeWLY/e8,,2020. 07. 09. 12:16:59,7caebdb1-67cb-432d-c00a-c1c4bd1491f1,80.440000,2020. 07. 09. 12:22:01,2020. 07. 09. 12:22:01,
1.555556,com.sec.android.app.shealth,24,230002,32400000,2020. 07. 09. 12:17:00,1.320000,ITeeWLY/e8,,2020. 07. 09. 12:17:59,c3e5b68e-483c-f796-bd15-6159288a54fb,18.280000,2020. 07. 09. 12:22:01,2020. 07. 09. 12:22:01,
1.500000,com.sec.android.app.shealth,70,230002,32400000,2020. 07. 09. 12:33:00,3.260000,ITeeWLY/e8,,2020. 07. 09. 12:33:59,1128a90d-23a8-a23d-91de-76d257064889,54.770000,2020. 07. 09. 12:35:00,2020. 07. 09. 12:35:00,
1.361111,com.sec.android.app.shealth,102,230002,32400000,2020. 07. 09. 12:34:00,4.800000,ITeeWLY/e8,,2020. 07. 09. 12:34:59,2fbedb53-045c-0d98-faee-19ccfc5cc136,78.520000,2020. 07. 09. 12:35:00,2020. 07. 09. 12:35:00,
1.388889,com.sec.android.app.shealth,104,230002,32400000,2020. 07. 09. 12:35:00,4.920000,ITeeWLY/e8,,2020. 07. 09. 12:35:59,1beffd37-ad4f-cb1d-1e54-ba19d9edc0ae,80.430000,2020. 07. 09. 12:37:05,2020. 07. 09. 12:37:05,
1.500000,com.sec.android.app.shealth,100,230002,32400000,2020. 07. 09. 12:36:00,4.820000,ITeeWLY/e8,,2020. 07. 09. 12:36:59,ea5b95f3-e867-5c94-fbe0-ac94e4cf4112,78.550000,2020. 07. 09. 12:37:05,2020. 07. 09. 12:37:05,
1.359698,com.sec.android.app.shealth,105,230002,32400000,2020. 07. 09. 12:37:00,4.930000,ITeeWLY/e8,,2020. 07. 09. 12:37:59,3743b777-23e8-ac4a-11cc-f4eb5fcb7027,80.840000,2020. 07. 09. 12:37:05,2020. 07. 09. 12:39:15,
